Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1210:13:07.2230,8.82,-0.22,10.25,5.75,-7.43,-7.2,-20.69,37.94,-16.87,13.878,0,1,ON
2019-08-1210:13:07.3130,8.82,-0.22,10.25,5.75,-7.43,-7.2,2.5,4.06,-16.87,13.878,0,1,ON
2019-08-1210:13:07.3130,8.82,-0.22,10.25,5.75,-7.43,-7.2,2.5,4.06,35.81,14.14,0,1,ON
2019-08-1210:13:07.4330,-15.47,0.11,-2.95,5.75,-7.43,-7.2,2.5,4.06,35.81,14.14,0,1,ON
2019-08-1210:13:07.4330,-15.47,0.11,-2.95,5.75,-7.43,-7.2,2.5,4.06,35.81,13.559,0,1,ON
2019-08-1210:13:07.5230,-0.11,3.59,3.79,5.75,-7.43,-7.2,2.5,4.06,35.81,13.559,0,1,ON
2019-08-1210:13:07.5230,-0.11,3.59,3.79,5.75,-7.43,-7.2,2.5,4.06,35.81,13.354,0,1,ON
2019-08-1210:13:07.6430,-0.11,3.59,3.79,5.75,-7.43,-7.2,-1.56,-15.38,35.81,13.354,0,1,ON
2019-08-1210:13:07.6430,-0.11,3.59,3.79,5.75,-7.43,-7.2,-1.56,-15.38,-4.87,13.587,0,1,ON
2019-08-1210:13:07.7030,-0.11,3.59,3.79,5.75,-7.43,-7.2,-26.12,5.25,-4.87,13.587,0,1,ON
2019-08-1210:13:07.7030,-0.11,3.59,3.79,5.75,-7.43,-7.2,-26.12,5.25,-2.87,12.757,0,1,ON
2019-08-1210:13:07.8230,0.8,-4.67,-0.7,5.75,-7.43,-7.2,-26.12,5.25,-2.87,12.757,0,1,ON
2019-08-1210:13:07.8230,0.8,-4.67,-0.7,5.75,-7.43,-7.2,-26.12,5.25,-2.87,13.378,0,1,ON
2019-08-1210:13:07.9130,-0.54,-2.77,-1.1,5.75,-7.43,-7.2,-26.12,5.25,-2.87,13.378,0,1,ON
2019-08-1210:13:07.9130,-0.54,-2.77,-1.1,5.75,-7.43,-7.2,-26.12,5.25,-2.87,13.634,0,1,ON
2019-08-1210:13:08.0330,-1.09,0.89,-0.41,5.75,-7.43,-7.2,-26.12,5.25,-2.87,13.634,0,1,ON
2019-08-1210:13:08.0330,-1.09,0.89,-0.41,5.75,-7.43,-7.2,-26.12,5.25,-2.87,13.593,0,1,ON
2019-08-1210:13:08.1230,-0.5,2.61,0.9,5.75,-7.43,-7.2,-26.12,5.25,-2.87,13.593,0,1,ON
2019-08-1210:13:08.1230,-0.5,2.61,0.9,5.75,-7.43,-7.2,-26.12,5.25,-2.87,12.966,0,1,ON
2019-08-1210:13:08.2130,-0.5,2.61,0.9,5.75,-7.43,-7.2,-28.62,9,-2.87,12.966,0,1,ON
2019-08-1210:13:08.2130,-0.5,2.61,0.9,5.75,-7.43,-7.2,-28.62,9,9.06,13.048,0,1,ON
2019-08-1210:13:08.3030,-0.5,2.61,0.9,8.62,-2.61,-1.84,-28.62,9,9.06,13.048,0,1,ON
2019-08-1210:13:08.3030,-0.5,2.61,0.9,8.62,-2.61,-1.84,-28.62,9,9.06,13.368,0,1,ON
2019-08-1210:13:08.4230,-1.11,-2.21,-5.32,8.62,-2.61,-1.84,-28.62,9,9.06,13.368,0,1,ON
2019-08-1210:13:08.4230,-1.11,-2.21,-5.32,8.62,-2.61,-1.84,-28.62,9,9.06,13.576,0,1,ON
2019-08-1210:13:08.5130,-1.11,-2.21,-5.32,8.62,-2.61,-1.84,5.12,-23.44,9.06,13.576,0,1,ON
2019-08-1210:13:08.5130,-1.11,-2.21,-5.32,8.62,-2.61,-1.84,5.12,-23.44,-2.25,13.658,0,1,ON
2019-08-1210:13:08.6330,0.45,0.12,1.96,8.62,-2.61,-1.84,5.12,-23.44,-2.25,13.658,0,1,ON
2019-08-1210:13:08.6330,0.45,0.12,1.96,8.62,-2.61,-1.84,5.12,-23.44,-2.25,13.615,0,1,ON
2019-08-1210:13:08.7230,0.45,0.12,1.96,5.75,6.36,-6.7,5.12,-23.44,-2.25,13.615,0,1,ON
2019-08-1210:13:08.7230,0.45,0.12,1.96,5.75,6.36,-6.7,5.12,-23.44,-2.25,14.036,0,1,ON
2019-08-1210:13:08.8130,0.45,0.12,1.96,5.75,6.36,-6.7,-12.06,-16.69,-2.25,14.036,0,1,ON
2019-08-1210:13:08.8130,0.45,0.12,1.96,5.75,6.36,-6.7,-12.06,-16.69,15.44,14.116,0,1,ON
2019-08-1210:13:08.9030,2.33,-1.84,1.26,5.75,6.36,-6.7,-12.06,-16.69,15.44,14.116,0,1,ON
2019-08-1210:13:08.9030,2.33,-1.84,1.26,5.75,6.36,-6.7,-12.06,-16.69,15.44,13.998,0,1,ON
2019-08-1210:13:09.0230,1.12,0.56,0.31,5.75,6.36,-6.7,-12.06,-16.69,15.44,13.998,0,1,ON
2019-08-1210:13:09.0230,1.12,0.56,0.31,5.75,6.36,-6.7,-12.06,-16.69,15.44,14.087,0,1,ON
2019-08-1210:13:09.1130,0.19,0.88,0.04,5.75,6.36,-6.7,-12.06,-16.69,15.44,14.087,0,1,ON
2019-08-1210:13:09.1130,0.19,0.88,0.04,5.75,6.36,-6.7,-12.06,-16.69,15.44,13.993,0,1,ON
2019-08-1210:13:09.2030,-1.21,-0.94,-0.47,5.75,6.36,-6.7,-12.06,-16.69,15.44,13.993,0,1,ON
2019-08-1210:13:09.2030,-1.21,-0.94,-0.47,5.75,6.36,-6.7,-12.06,-16.69,15.44,14.085,0,1,ON
2019-08-1210:13:09.2930,-1.65,0.39,-0.44,5.75,6.36,-6.7,-12.06,-16.69,15.44,14.085,0,1,ON
2019-08-1210:13:09.2930,-1.65,0.39,-0.44,5.75,6.36,-6.7,-12.06,-16.69,15.44,14.155,0,1,ON
2019-08-1210:13:09.4130,-1.65,0.39,-0.44,6.24,-1.38,-9.16,-12.06,-16.69,15.44,14.155,0,1,ON
2019-08-1210:13:09.4130,-1.65,0.39,-0.44,6.24,-1.38,-9.16,-12.06,-16.69,15.44,14.063,0,1,ON
2019-08-1210:13:09.5030,-1.65,0.39,-0.44,6.24,-1.38,-9.16,-29.56,0.25,15.44,14.063,0,1,ON
2019-08-1210:13:09.5030,-1.65,0.39,-0.44,6.24,-1.38,-9.16,-29.56,0.25,11.94,13.957,0,1,ON
2019-08-1210:13:09.6230,0.52,0.21,1.16,6.24,-1.38,-9.16,-29.56,0.25,11.94,13.957,0,1,ON
2019-08-1210:13:09.6230,0.52,0.21,1.16,6.24,-1.38,-9.16,-29.56,0.25,11.94,13.927,0,1,ON
2019-08-1210:13:09.7130,0.52,0.21,1.16,6.24,-1.38,-9.16,-29.5,5.06,11.94,13.927,0,1,ON
2019-08-1210:13:09.7130,0.52,0.21,1.16,6.24,-1.38,-9.16,-29.5,5.06,12.31,13.902,0,1,ON
2019-08-1210:13:09.8030,0.52,0.21,1.16,6.24,-1.38,-9.16,-24.75,13.19,12.31,13.902,0,1,ON
2019-08-1210:13:09.8030,0.52,0.21,1.16,6.24,-1.38,-9.16,-24.75,13.19,16.94,13.932,0,1,ON
2019-08-1210:13:09.8930,0.52,0.21,1.16,5.25,-4.98,-6.7,-24.75,13.19,16.94,13.932,0,1,ON
2019-08-1210:13:09.8930,0.52,0.21,1.16,5.25,-4.98,-6.7,-24.75,13.19,16.94,13.905,0,1,ON
2019-08-1210:13:10.0130,0.52,0.21,1.16,6.09,-5.13,-6.28,-24.75,13.19,16.94,13.905,0,1,ON
2019-08-1210:13:10.0130,0.52,0.21,1.16,6.09,-5.13,-6.28,-24.75,13.19,16.94,13.89,0,1,ON
2019-08-1210:13:10.1030,0.48,-0.38,-0.62,6.09,-5.13,-6.28,-24.75,13.19,16.94,13.89,0,1,ON
2019-08-1210:13:10.1030,0.48,-0.38,-0.62,6.09,-5.13,-6.28,-24.75,13.19,16.94,14.157,0,1,ON
2019-08-1210:13:10.1930,0.48,-0.38,-0.62,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.157,0,1,ON
2019-08-1210:13:10.1930,0.48,-0.38,-0.62,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.166,0,1,ON
2019-08-1210:13:10.2830,-6.67,-4.95,-1.18,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.166,0,1,ON
2019-08-1210:13:10.2830,-6.67,-4.95,-1.18,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.208,0,1,ON
2019-08-1210:13:10.4030,-3.45,-1.2,-1.17,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.208,0,1,ON
2019-08-1210:13:10.4030,-3.45,-1.2,-1.17,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.011,0,1,ON
2019-08-1210:13:10.4930,-0.51,0.92,0.87,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.011,0,1,ON
2019-08-1210:13:10.4930,-0.51,0.92,0.87,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.398,0,1,ON
2019-08-1210:13:10.6130,7.34,4.43,4.05,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.398,0,1,ON
2019-08-1210:13:10.6130,7.34,4.43,4.05,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.307,0,1,ON
2019-08-1210:13:10.7030,8.03,2.94,6.86,3.75,-3.75,-12.07,-24.75,13.19,16.94,14.307,0,1,ON
2019-08-1210:13:10.7030,8.03,2.94,6.86,3.75,-3.75,-12.07,-24.75,13.19,16.94,13.72,0,1,ON
2019-08-1210:13:10.7930,8.03,2.94,6.86,3.75,-3.75,-12.07,3.5,35.38,16.94,13.72,0,1,ON
2019-08-1210:13:10.7930,8.03,2.94,6.86,3.75,-3.75,-12.07,3.5,35.38,9.88,12.982,0,1,ON
2019-08-1210:13:10.8830,8.03,2.94,6.86,-1.49,-5.71,-3.03,3.5,35.38,9.88,12.982,0,1,ON
2019-08-1210:13:10.8830,8.03,2.94,6.86,-1.49,-5.71,-3.03,3.5,35.38,9.88,13.922,0,1,ON
2019-08-1210:13:11.0330,8.03,2.94,6.86,1.61,-1.99,-3.14,3.5,35.38,9.88,13.922,0,1,ON
2019-08-1210:13:11.0330,8.03,2.94,6.86,1.61,-1.99,-3.14,3.5,35.38,9.88,14.379,0,1,ON
2019-08-1210:13:11.1160,-6.62,2.73,-6.84,1.61,-1.99,-3.14,3.5,35.38,9.88,14.379,0,1,ON
2019-08-1210:13:11.1160,-6.62,2.73,-6.84,1.61,-1.99,-3.14,3.5,35.38,9.88,13.917,0,1,ON
2019-08-1210:13:11.2430,-0.81,0.51,-1.37,1.61,-1.99,-3.14,3.5,35.38,9.88,13.917,0,1,ON
2019-08-1210:13:11.2430,-0.81,0.51,-1.37,1.61,-1.99,-3.14,3.5,35.38,9.88,13.811,0,1,ON
2019-08-1210:13:11.3030,-0.81,0.51,-1.37,5.17,7.47,-9.54,3.5,35.38,9.88,13.811,0,1,ON
2019-08-1210:13:11.3030,-0.81,0.51,-1.37,5.17,7.47,-9.54,3.5,35.38,9.88,14.044,0,1,ON
2019-08-1210:13:11.3930,1.24,-3.67,-2.18,5.17,7.47,-9.54,3.5,35.38,9.88,14.044,0,1,ON
2019-08-1210:13:11.3930,1.24,-3.67,-2.18,5.17,7.47,-9.54,3.5,35.38,9.88,14.239,0,1,ON
2019-08-1210:13:11.4830,1.24,-3.67,-2.18,5.17,7.47,-9.54,29.19,-22.56,9.88,14.239,0,1,ON
2019-08-1210:13:11.4830,1.24,-3.67,-2.18,5.17,7.47,-9.54,29.19,-22.56,24.94,13.16,0,1,ON
2019-08-1210:13:11.6030,1.24,-3.67,-2.18,-6.78,3.52,-2.03,29.19,-22.56,24.94,13.16,0,1,ON
2019-08-1210:13:11.6030,1.24,-3.67,-2.18,-6.78,3.52,-2.03,29.19,-22.56,24.94,12.485,0,1,ON
2019-08-1210:13:11.6930,1.24,-3.67,-2.18,-7.36,1.91,-0.69,29.19,-22.56,24.94,12.485,0,1,ON
2019-08-1210:13:11.6930,1.24,-3.67,-2.18,-7.36,1.91,-0.69,29.19,-22.56,24.94,12.764,0,1,ON
2019-08-1210:13:11.7830,1.24,-3.67,-2.18,-7.36,1.91,-0.69,17.56,-21.62,24.94,12.764,0,1,ON
2019-08-1210:13:11.7830,1.24,-3.67,-2.18,-7.36,1.91,-0.69,17.56,-21.62,36.56,13.088,0,1,ON
2019-08-1210:13:11.8730,1.24,-3.67,-2.18,-7.36,1.91,-0.69,-30.31,1.75,36.56,13.088,0,1,ON
2019-08-1210:13:11.8730,1.24,-3.67,-2.18,-7.36,1.91,-0.69,-30.31,1.75,22,13.243,0,1,ON
2019-08-1210:13:12.0230,1.24,-3.67,-2.18,11.76,-9.84,-1.8,-30.31,1.75,22,13.243,0,1,ON
2019-08-1210:13:12.0230,1.24,-3.67,-2.18,11.76,-9.84,-1.8,-30.31,1.75,22,11.69,0,1,ON
2019-08-1210:13:12.1130,-0.9,-3.09,-0.76,11.76,-9.84,-1.8,-30.31,1.75,22,11.69,0,1,ON
2019-08-1210:13:12.1130,-0.9,-3.09,-0.76,11.76,-9.84,-1.8,-30.31,1.75,22,12.762,0,1,ON
2019-08-1210:13:12.2030,-1.55,-11.98,-1.52,11.76,-9.84,-1.8,-30.31,1.75,22,12.762,0,1,ON
2019-08-1210:13:12.2030,-1.55,-11.98,-1.52,11.76,-9.84,-1.8,-30.31,1.75,22,13.376,0,1,ON
2019-08-1210:13:12.2930,-5.72,-13.44,-0.9,11.76,-9.84,-1.8,-30.31,1.75,22,13.376,0,1,ON
2019-08-1210:13:12.2930,-5.72,-13.44,-0.9,11.76,-9.84,-1.8,-30.31,1.75,22,13.67,0,1,ON
2019-08-1210:13:12.3830,-2.64,-5.12,2.53,11.76,-9.84,-1.8,-30.31,1.75,22,13.67,0,1,ON
2019-08-1210:13:12.3830,-2.64,-5.12,2.53,11.76,-9.84,-1.8,-30.31,1.75,22,12.989,0,1,ON
2019-08-1210:13:12.4730,0.91,0.47,3.81,11.76,-9.84,-1.8,-30.31,1.75,22,12.989,0,1,ON
2019-08-1210:13:12.4730,0.91,0.47,3.81,11.76,-9.84,-1.8,-30.31,1.75,22,12.173,0,1,ON
2019-08-1210:13:12.5930,4.63,7.29,2.5,11.76,-9.84,-1.8,-30.31,1.75,22,12.173,0,1,ON
2019-08-1210:13:12.5930,4.63,7.29,2.5,11.76,-9.84,-1.8,-30.31,1.75,22,14.235,0,1,ON
2019-08-1210:13:12.6830,7.09,10.61,3.43,11.76,-9.84,-1.8,-30.31,1.75,22,14.235,0,1,ON
2019-08-1210:13:12.6830,7.09,10.61,3.43,11.76,-9.84,-1.8,-30.31,1.75,22,13.909,0,1,ON
2019-08-1210:13:12.8030,7.09,10.61,3.43,8.04,2.26,-9.04,-30.31,1.75,22,13.909,0,1,ON
2019-08-1210:13:12.8030,7.09,10.61,3.43,8.04,2.26,-9.04,-30.31,1.75,22,13.653,0,1,ON
2019-08-1210:13:12.8850,7.09,10.61,3.43,8.04,2.26,-9.04,-39.5,4.81,22,13.653,0,1,ON
2019-08-1210:13:12.8850,7.09,10.61,3.43,8.04,2.26,-9.04,-39.5,4.81,-8.88,12.273,0,1,ON
2019-08-1210:13:12.9830,-0.27,-5.08,2.98,8.04,2.26,-9.04,-39.5,4.81,-8.88,12.273,0,1,ON
2019-08-1210:13:12.9830,-0.27,-5.08,2.98,8.04,2.26,-9.04,-39.5,4.81,-8.88,11.672,0,1,ON
2019-08-1210:13:13.0730,-0.27,-5.08,2.98,-1.04,-9.2,-3.14,-39.5,4.81,-8.88,11.672,0,1,ON
2019-08-1210:13:13.0730,-0.27,-5.08,2.98,-1.04,-9.2,-3.14,-39.5,4.81,-8.88,13.722,0,1,ON
2019-08-1210:13:13.1930,-0.27,-5.08,2.98,-1.04,-9.2,-3.14,-10.13,17.5,-8.88,13.722,0,1,ON
2019-08-1210:13:13.1930,-0.27,-5.08,2.98,-1.04,-9.2,-3.14,-10.13,17.5,34.88,13.801,0,1,ON
2019-08-1210:13:13.2830,-2.71,1.54,0.73,-1.04,-9.2,-3.14,-10.13,17.5,34.88,13.801,0,1,ON
2019-08-1210:13:13.2830,-2.71,1.54,0.73,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.054,0,1,ON
2019-08-1210:13:13.3730,-2.62,2.6,0.2,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.054,0,1,ON
2019-08-1210:13:13.3730,-2.62,2.6,0.2,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.299,0,1,ON
2019-08-1210:13:13.4630,-0.17,3.95,-0.25,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.299,0,1,ON
2019-08-1210:13:13.4630,-0.17,3.95,-0.25,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.331,0,1,ON
2019-08-1210:13:13.5830,1.03,1.56,0.79,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.331,0,1,ON
2019-08-1210:13:13.5830,1.03,1.56,0.79,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.172,0,1,ON
2019-08-1210:13:13.6730,1.84,-0.26,1.65,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.172,0,1,ON
2019-08-1210:13:13.6730,1.84,-0.26,1.65,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.037,0,1,ON
2019-08-1210:13:13.7930,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.037,0,1,ON
2019-08-1210:13:13.7930,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-10.13,17.5,34.88,14.069,0,1,ON
2019-08-1210:13:13.8830,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-36.56,10.56,34.88,14.069,0,1,ON
2019-08-1210:13:13.8830,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-36.56,10.56,16.06,14.069,0,1,ON
2019-08-1210:13:13.9730,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-32,18.25,16.06,14.069,0,1,ON
2019-08-1210:13:13.9730,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-32,18.25,21.44,13.934,0,1,ON
2019-08-1210:13:14.0630,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-29.37,23.56,21.44,13.934,0,1,ON
2019-08-1210:13:14.0630,-0.51,-0.87,1.37,-1.04,-9.2,-3.14,-29.37,23.56,18.56,13.954,0,1,ON
2019-08-1210:13:14.1830,-0.51,-0.87,1.37,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.954,0,1,ON
2019-08-1210:13:14.1830,-0.51,-0.87,1.37,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.905,0,1,ON
2019-08-1210:13:14.2730,0.01,-0.48,-0.29,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.905,0,1,ON
2019-08-1210:13:14.2730,0.01,-0.48,-0.29,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.939,0,1,ON
2019-08-1210:13:14.3630,0.64,-0.2,0,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.939,0,1,ON
2019-08-1210:13:14.3630,0.64,-0.2,0,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.943,0,1,ON
2019-08-1210:13:14.4530,-0.13,-0.01,0.19,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.943,0,1,ON
2019-08-1210:13:14.4530,-0.13,-0.01,0.19,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.974,0,1,ON
2019-08-1210:13:14.5730,-0.74,-0.13,-0.26,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.974,0,1,ON
2019-08-1210:13:14.5730,-0.74,-0.13,-0.26,-0.38,-5.4,-8.12,-29.37,23.56,18.56,13.923,0,1,ON
2019-08-1210:13:14.6630,-0.74,-0.13,-0.26,-0.77,-5.48,-7.47,-29.37,23.56,18.56,13.923,0,1,ON
2019-08-1210:13:14.6630,-0.74,-0.13,-0.26,-0.77,-5.48,-7.47,-29.37,23.56,18.56,14.014,0,1,ON
2019-08-1210:13:14.7830,-0.74,-0.13,-0.26,1.15,-4.98,-8.27,-29.37,23.56,18.56,14.014,0,1,ON
2019-08-1210:13:14.7830,-0.74,-0.13,-0.26,1.15,-4.98,-8.27,-29.37,23.56,18.56,14.095,0,1,ON
2019-08-1210:13:14.8730,-0.74,-0.13,-0.26,1.15,-4.98,-8.27,-29.94,22.19,18.56,14.095,0,1,ON
2019-08-1210:13:14.8730,-0.74,-0.13,-0.26,1.15,-4.98,-8.27,-29.94,22.19,18.75,14.18,0,1,ON
2019-08-1210:13:14.9630,-0.74,-0.13,-0.26,1.15,-4.98,-8.27,-31.69,21.12,18.75,14.18,0,1,ON
2019-08-1210:13:14.9630,-0.74,-0.13,-0.26,1.15,-4.98,-8.27,-31.69,21.12,19.37,14.142,0,1,ON
2019-08-1210:13:15.0530,0.43,0.21,-1.21,1.15,-4.98,-8.27,-31.69,21.12,19.37,14.142,0,1,ON
2019-08-1210:13:15.0530,0.43,0.21,-1.21,1.15,-4.98,-8.27,-31.69,21.12,19.37,14.077,0,1,ON
2019-08-1210:13:15.1730,0.43,0.21,-1.21,1.15,-4.98,-8.27,-34.75,14.88,19.37,14.077,0,1,ON
2019-08-1210:13:15.1730,0.43,0.21,-1.21,1.15,-4.98,-8.27,-34.75,14.88,17.19,14.088,0,1,ON
2019-08-1210:13:15.2630,1.09,0.38,0.56,1.15,-4.98,-8.27,-34.75,14.88,17.19,14.088,0,1,ON
2019-08-1210:13:15.2630,1.09,0.38,0.56,1.15,-4.98,-8.27,-34.75,14.88,17.19,13.961,0,1,ON
2019-08-1210:13:15.3530,1.09,0.38,0.56,4.52,-6.09,-6.82,-34.75,14.88,17.19,13.961,0,1,ON
2019-08-1210:13:15.3530,1.09,0.38,0.56,4.52,-6.09,-6.82,-34.75,14.88,17.19,13.868,0,1,ON
2019-08-1210:13:15.4430,1.09,0.38,0.56,5.21,-5.82,-5.4,-34.75,14.88,17.19,13.868,0,1,ON
2019-08-1210:13:15.4430,1.09,0.38,0.56,5.21,-5.82,-5.4,-34.75,14.88,17.19,14.203,0,1,ON
2019-08-1210:13:15.5630,0.13,-0.77,-2.12,5.21,-5.82,-5.4,-34.75,14.88,17.19,14.203,0,1,ON
2019-08-1210:13:15.5630,0.13,-0.77,-2.12,5.21,-5.82,-5.4,-34.75,14.88,17.19,14.11,0,1,ON
2019-08-1210:13:15.6530,0.13,-0.77,-2.12,5.4,-2.26,-6.74,-34.75,14.88,17.19,14.11,0,1,ON
2019-08-1210:13:15.6530,0.13,-0.77,-2.12,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.844,0,1,ON
2019-08-1210:13:15.7730,-0.08,0.61,0.27,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.844,0,1,ON
2019-08-1210:13:15.7730,-0.08,0.61,0.27,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.843,0,1,ON
2019-08-1210:13:15.8630,0.4,0.35,0.64,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.843,0,1,ON
2019-08-1210:13:15.8630,0.4,0.35,0.64,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.825,0,1,ON
2019-08-1210:13:15.9530,2.67,-1.84,1.5,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.825,0,1,ON
2019-08-1210:13:15.9530,2.67,-1.84,1.5,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.823,0,1,ON
2019-08-1210:13:16.0430,2.72,-5.02,0.8,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.823,0,1,ON
2019-08-1210:13:16.0430,2.72,-5.02,0.8,5.4,-2.26,-6.74,-34.75,14.88,17.19,13.569,0,1,ON
2019-08-1210:13:16.1630,2.72,-5.02,0.8,5.4,-2.26,-6.74,-26.87,15.31,17.19,13.569,0,1,ON
2019-08-1210:13:16.1630,2.72,-5.02,0.8,5.4,-2.26,-6.74,-26.87,15.31,28.62,13.576,0,1,ON
2019-08-1210:13:16.2530,2.72,-5.02,0.8,5.4,-2.26,-6.74,-24.56,17.56,28.62,13.576,0,1,ON
2019-08-1210:13:16.2530,2.72,-5.02,0.8,5.4,-2.26,-6.74,-24.56,17.56,29.44,13.569,0,1,ON
2019-08-1210:13:16.3730,2.72,-5.02,0.8,0.04,-7.2,-4.9,-24.56,17.56,29.44,13.569,0,1,ON
2019-08-1210:13:16.3730,2.72,-5.02,0.8,0.04,-7.2,-4.9,-24.56,17.56,29.44,13.313,0,1,ON
2019-08-1210:13:16.4630,2.72,-5.02,0.8,-1.46,-10.07,-3.87,-24.56,17.56,29.44,13.313,0,1,ON
2019-08-1210:13:16.4630,2.72,-5.02,0.8,-1.46,-10.07,-3.87,-24.56,17.56,29.44,12.312,0,1,ON
2019-08-1210:13:16.5530,0.54,-0.04,0.3,-1.46,-10.07,-3.87,-24.56,17.56,29.44,12.312,0,1,ON
2019-08-1210:13:16.5530,0.54,-0.04,0.3,-1.46,-10.07,-3.87,-24.56,17.56,29.44,11.836,0,1,ON
2019-08-1210:13:16.6430,3.21,-1.37,0,-1.46,-10.07,-3.87,-24.56,17.56,29.44,11.836,0,1,ON
2019-08-1210:13:16.6430,3.21,-1.37,0,-1.46,-10.07,-3.87,-24.56,17.56,29.44,12.101,0,1,ON
2019-08-1210:13:16.7630,3.21,-1.37,0,-1.04,-10.27,3.71,-24.56,17.56,29.44,12.101,0,1,ON
2019-08-1210:13:16.7630,3.21,-1.37,0,-1.04,-10.27,3.71,-24.56,17.56,29.44,11.797,0,1,ON
2019-08-1210:13:16.8530,3.21,-1.37,0,-1.04,-10.27,3.71,-10.88,41.56,29.44,11.797,0,1,ON
2019-08-1210:13:16.8530,3.21,-1.37,0,-1.04,-10.27,3.71,-10.88,41.56,1.44,11.842,0,1,ON
2019-08-1210:13:16.9430,-1.57,0.47,-4.54,-1.04,-10.27,3.71,-10.88,41.56,1.44,11.842,0,1,ON
2019-08-1210:13:16.9430,-1.57,0.47,-4.54,-1.04,-10.27,3.71,-10.88,41.56,1.44,12.084,0,1,ON
2019-08-1210:13:17.0330,-1.4,3.9,-7.72,-1.04,-10.27,3.71,-10.88,41.56,1.44,12.084,0,1,ON
2019-08-1210:13:17.0330,-1.4,3.9,-7.72,-1.04,-10.27,3.71,-10.88,41.56,1.44,12.252,0,1,ON
2019-08-1210:13:17.1530,-1.4,3.9,-7.72,8.16,-1.53,-0.3,-10.88,41.56,1.44,12.252,0,1,ON
2019-08-1210:13:17.1530,-1.4,3.9,-7.72,8.16,-1.53,-0.3,-10.88,41.56,1.44,12.288,0,1,ON
2019-08-1210:13:17.2730,-0.28,0.18,-1.19,8.16,-1.53,-0.3,-10.88,41.56,1.44,12.288,0,1,ON
2019-08-1210:13:17.2730,-0.28,0.18,-1.19,8.16,-1.53,-0.3,-10.88,41.56,1.44,12.936,0,1,ON
2019-08-1210:13:17.3630,-0.28,0.18,-1.19,8.16,-1.53,-0.3,-30.12,-19.37,1.44,12.936,0,1,ON
2019-08-1210:13:17.3630,-0.28,0.18,-1.19,8.16,-1.53,-0.3,-30.12,-19.37,23.19,12.83,0,1,ON
2019-08-1210:13:17.4830,8.4,7.4,6.7,8.16,-1.53,-0.3,-30.12,-19.37,23.19,12.83,0,1,ON
2019-08-1210:13:17.4830,8.4,7.4,6.7,8.16,-1.53,-0.3,-30.12,-19.37,23.19,13.367,0,1,ON
2019-08-1210:13:17.5430,8.4,7.4,6.7,-0.5,2.72,2.45,-30.12,-19.37,23.19,13.367,0,1,ON
2019-08-1210:13:17.5430,8.4,7.4,6.7,-0.5,2.72,2.45,-30.12,-19.37,23.19,13.057,0,1,ON
